Gene,Half_life
YBR061C,10.210140891363354
YBR062C,28.45321303366644
YBR063C,34.10618060892357
YBR064W,47.80132942221
YBR065C,17.708425986564123
YBR066C,4626.06494724859
YBR067C,70.2534946995952
YBR068C,10.641213417271665
YBR069C,18.76550296310419
YBR070C,23.64100186507017
YBR071W,21.409213975603418
YBR072W,75430229645401.0
YBR073W,9.34055584531614
YBR074W,14.244306215814015
YBR075W,22.409890876886546
YBR076W,6.282607054388024e+20
YBR077C,16.51138366022462
YBR078W,111.64334589034887
YBR079C,18.517577318279994
YBR080C,11.152884576613872
YBR081C,11.108762106976336
YBR082C,27.83900692490353
YBR083W,12.074266017146767
YBR084C-A,17.553992310117213
YBR084W,15.142082137029114
YBR085W,53.221349597256506
YBR086C,12.528086961787418
YBR087W,11.491032009927583
YBR088C,18.758893493508626
YBR089C-A,13.42762282556263
YBR089W,8.855630313957365
YBR090C,26.285193079105035
YBR091C,14.134676969655006
YBR092C,5.432080870784938
YBR093C,11.801893787473144
YBR094W,7.666033021284107
YBR095C,13.54740638500406
YBR096W,56.44610239370909
YBR097W,16.757726281554536
YBR098W,59.74904132421145
YBR099C,5.752663642882052e+17
YBR100W,11.782790198169849
YBR101C,97.53452555390773
YBR102C,12.820901605871358
YBR103W,11.133965990070264
YBR104W,6.112930417781096
YBR105C,17.57483855568587
YBR106W,19.26187874120663
YBR107C,13.909539494735911
YBR108W,14.768952023669975
YBR109C,19.39891050612517
YBR110W,8.19815133238
YBR111C,15.865596077467096
YBR112C,11.814997838350877
YBR113W,10.798403529676811
YBR114W,27.028709667408382
YBR115C,19.842649907776572
YBR116C,114.16323789364432
YBR117C,37.35858421321623
YBR118W,116.35098435963911
YBR119W,20.653274358599514
YBR120C,22.487828354002538
YBR121C,42.60712491059968
YBR122C,24.458538042965102
YBR123C,5.996934321742886
YBR124W,29.248545175533067
YBR125C,12.48282421796742
YBR126C,124.39949177900992
YBR127C,54.91831057436851
YBR128C,28.803911665151116
YBR129C,38.99945510556802
YBR130C,9.704268347266163
YBR131W,21.806357919516564
YBR132C,35.0101171197487
YBR133C,8.007885094659693
YBR134W,11.899531243417188
YBR135W,12.797532958140456
YBR136W,3.7632395994364574
YBR137W,27.70162777932359
YBR138C,9.315514392159841
YBR139W,28.19267696447641
YBR140C,25.78281073137871
YBR141C,13.506110069311845
YBR142W,5.5682641473130206
YBR143C,5.855160287488006
YBR144C,10.913563433852865
YBR145W,32426895422602.062
YBR146W,7.00156548618635
YBR147W,20.048545848388365
YBR148W,20.76714325657229
YBR149W,17.968642960592963
YBR150C,14.11905069578105
YBR151W,10.251704202368154
YBR152W,7.191020425291717
YBR153W,7.437678359460387
YBR154C,3.949968630595836
YBR155W,6.3993518394684825
YBR156C,20.778515110505538
